user_want_reliability,user_want_warmth,user_want_intelligence,user_want_creativity,user_want_honesty,user_want_helpfulness,user_want_responsiveness,system_want_clarity,system_want_structure,system_want_efficiency,system_want_feedback,system_want_boundaries,system_want_patience,tension_expectation_violation,tension_disappointment,tension_loss,tension_change_resistance,tension_anthropomorphism,tension_relationship_terms,sentence_count,word_count,avg_sentence_length,readability_flesch,readability_grade,question_marks,exclamation_marks,capitalization_ratio,dep_nsubj,dep_dobj,dep_pobj,emotional_adjectives,modal_verbs,index,entity_PERSON,entity_ORG,entity_PRODUCT
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,93,31.0,51.74291079812207,11.921690140845072,0,0,0.03881278538812785,7.0,10.0,5.0,8.0,2.0,14006,,1.0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,164,20.5,62.4935416666667,8.734953703703706,0,0,0.0208078335373317,17.0,5.0,10.0,6.0,4.0,14007,,2.0,
0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,2,34,1005,29.558823529411764,42.80059350850078,11.881870611614044,2,0,0.036449016100178894,58.0,46.0,65.0,56.0,8.0,14008,7.0,8.0,1.0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,67,13.4,45.90628571428573,9.638714285714286,3,0,0.039473684210526314,6.0,4.0,2.0,4.0,1.0,14009,,2.0,
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,186,26.571428571428573,54.19821156773216,9.729817351598175,0,1,0.037578288100208766,11.0,9.0,15.0,7.0,1.0,14010,,,1.0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,190,19.0,52.00311111111111,10.030469135802466,1,1,0.012720156555772993,12.0,11.0,14.0,15.0,2.0,14011,,,2.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,70,14.0,70.63500000000002,10.860000000000003,0,0,0.029605263157894735,9.0,1.0,7.0,2.0,,14012,1.0,,
0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,11,219,19.90909090909091,64.70627158894649,8.229650259067359,0,0,0.011818181818181818,20.0,18.0,11.0,9.0,1.0,14013,,,
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,11,190,17.272727272727273,59.20629286880785,8.772825258573764,0,0,0.031545741324921134,13.0,9.0,18.0,7.0,5.0,14014,2.0,4.0,
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11,214,19.454545454545453,58.83713610089333,8.959821334734631,3,0,0.024390243902439025,23.0,11.0,12.0,4.0,1.0,14015,7.0,1.0,
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,172,17.2,48.150802325581424,9.747976744186051,3,0,0.02677532013969732,14.0,7.0,14.0,14.0,3.0,14016,,,
1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5,84,16.8,72.67147826086956,6.551420289855077,0,0,0.03513513513513514,8.0,3.0,7.0,3.0,,14017,,3.0,
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,8,235,29.375,41.915625000000034,13.375208333333333,0,0,0.020737327188940093,16.0,12.0,19.0,6.0,2.0,14018,,1.0,
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,188,47.0,42.42443181818183,17.58962121212122,0,0,0.017391304347826087,15.0,13.0,12.0,5.0,3.0,14019,1.0,3.0,
0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,173,17.3,52.21828571428574,9.801714285714286,4,0,0.01642935377875137,13.0,7.0,16.0,12.0,3.0,14020,2.0,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,56,28.0,51.58250000000004,11.902659574468085,0,0,0.019011406844106463,5.0,2.0,3.0,3.0,1.0,14021,,,
0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,9,185,20.555555555555557,36.510333333333364,12.307333333333332,0,0,0.041970802919708027,13.0,14.0,14.0,14.0,3.0,14022,1.0,8.0,
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,90,45.0,49.23867647058826,16.94970588235294,0,1,0.015625,12.0,5.0,8.0,8.0,1.0,14023,,1.0,
0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,18,300,16.666666666666668,47.70609553478715,9.558816199376949,3,2,0.02736156351791531,19.0,15.0,14.0,15.0,4.0,14024,1.0,1.0,
0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,8,474,59.25,44.374861111111144,15.902916666666666,3,0,0.02614068441064639,22.0,29.0,22.0,49.0,2.0,14025,,4.0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,31,15.5,73.24769230769233,6.272307692307695,0,0,0.020134228187919462,5.0,2.0,1.0,2.0,1.0,14026,,,
0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,16,425,26.5625,69.99288025210086,7.931163865546221,1,1,0.06054590570719603,26.0,25.0,39.0,23.0,5.0,14027,3.0,11.0,3.0
0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,1,0,0,0,25,408,16.32,78.82881475748195,4.939030959752326,2,0,0.0206794682422452,35.0,24.0,21.0,13.0,8.0,14028,1.0,,1.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,273,30.333333333333332,72.92633502860778,7.712148760330582,1,0,0.0425531914893617,16.0,19.0,31.0,12.0,1.0,14029,1.0,4.0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,49,9.8,85.4366666666667,4.655000000000001,4,3,0.02912621359223301,3.0,2.0,5.0,1.0,1.0,14030,,,
0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5,118,23.6,64.18678571428573,8.65404761904762,0,0,0.036243822075782535,15.0,1.0,12.0,6.0,,14031,1.0,1.0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,14,7.0,85.88886363636365,2.6459090909090897,0,0,0.038461538461538464,2.0,,1.0,,,14032,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,279,39.857142857142854,45.1655545774648,13.574031690140846,0,0,0.027837259100642397,23.0,15.0,16.0,16.0,5.0,14033,4.0,2.0,
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,69,34.5,35.55812500000002,16.249375,0,0,0.013157894736842105,4.0,3.0,7.0,10.0,1.0,14034,1.0,1.0,
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,59,19.666666666666668,54.558333333333366,9.790000000000003,0,0,0.0297029702970297,4.0,5.0,2.0,4.0,1.0,14035,,2.0,
0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,13,238,18.307692307692307,25.376923076923106,12.720000000000002,0,0,0.02190395956192081,13.0,29.0,17.0,23.0,1.0,14036,,2.0,
0,0,0,0,1,1,1,0,0,1,0,1,0,2,0,0,0,1,0,21,442,21.047619047619047,50.315000000000026,10.50015873015873,0,0,0.013826940231935772,34.0,23.0,30.0,24.0,7.0,14037,2.0,,
0,1,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,1,41,974,23.75609756097561,30.87953323676166,11.327571221632063,19,14,0.029869067103109655,49.0,43.0,40.0,25.0,8.0,14038,2.0,9.0,1.0
0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,112,28.0,40.246322815534,14.042791262135925,1,0,0.0272,6.0,10.0,13.0,9.0,2.0,14039,,3.0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,145,20.714285714285715,63.24493421052631,7.978026315789478,0,0,0.07954545454545454,8.0,7.0,6.0,7.0,3.0,14040,1.0,1.0,
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,66,16.5,46.09400000000002,9.165361702127662,0,0,0.0782122905027933,6.0,4.0,4.0,2.0,1.0,14041,1.0,1.0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,33,16.5,68.74642857142858,7.1485714285714295,1,0,0.06578947368421052,2.0,2.0,2.0,3.0,,14042,1.0,1.0,1.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,137,68.5,-3.7302528089887232,24.834662921348315,8,0,0.007551240560949299,11.0,10.0,7.0,3.0,1.0,14043,1.0,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,42,14.0,63.486153846153854,7.633846153846157,0,0,0.03167420814479638,4.0,3.0,3.0,4.0,,14044,,,
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,7,211,30.142857142857142,47.08250000000001,12.530319148936176,0,0,0.013675213675213675,14.0,8.0,28.0,22.0,2.0,14045,,6.0,
2,1,0,1,2,1,2,1,1,3,6,1,1,1,0,0,0,2,2,93,3508,37.72043010752688,-7.579086452382938,18.573302071787875,0,0,0.028743805214393448,141.0,133.0,224.0,281.0,23.0,14046,11.0,41.0,
0,0,1,0,0,0,2,1,0,1,0,0,0,1,0,0,0,0,0,20,451,22.55,62.796353580562695,9.357262148337597,1,0,0.023863124718595228,45.0,27.0,37.0,25.0,4.0,14047,,4.0,
1,1,0,0,0,0,1,2,0,0,1,0,1,0,0,0,0,2,0,12,551,45.916666666666664,36.46656270464965,18.710456777996075,0,0,0.008318890814558059,38.0,32.0,53.0,37.0,4.0,14048,,,
0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,12,195,16.25,66.93863812154697,8.419276243093925,0,0,0.027196652719665274,23.0,18.0,13.0,4.0,,14049,2.0,1.0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,32,10.666666666666666,73.48309523809526,5.328571428571429,1,0,0.039735099337748346,3.0,2.0,1.0,2.0,2.0,14050,,1.0,
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,154,30.8,58.79230263157896,8.599078947368422,0,0,0.023448275862068966,15.0,10.0,6.0,3.0,1.0,14051,,1.0,
0,0,0,0,0,1,0,3,0,0,1,0,0,1,0,0,0,2,1,25,588,23.52,51.929285714285726,10.48793650793651,2,1,0.017722349852313753,48.0,30.0,49.0,34.0,6.0,14052,,2.0,
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,24,24.0,44.52000000000001,12.26666666666667,0,0,0.007142857142857143,3.0,2.0,1.0,2.0,1.0,14053,,,
0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,4,1,29,581,20.03448275862069,60.86723272138232,8.877503085467449,2,0,0.02093279471171502,52.0,28.0,47.0,23.0,4.0,14054,1.0,5.0,
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4,66,16.5,49.827840909090924,9.725227272727274,0,0,0.011527377521613832,3.0,1.0,2.0,3.0,2.0,14055,,,
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,76,25.333333333333332,59.603541666666686,10.245625,0,0,0.011204481792717087,6.0,4.0,7.0,4.0,,14056,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,136,22.666666666666668,38.56652173913045,13.593913043478263,0,0,0.0196078431372549,9.0,7.0,11.0,10.0,3.0,14057,,2.0,
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,4,42,10.5,59.79727272727277,7.651515151515152,1,1,0.005076142131979695,4.0,1.0,2.0,1.0,2.0,14058,,,
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,10,10.0,80.06750000000002,3.2094444444444434,1,0,0.01818181818181818,3.0,1.0,,,1.0,14059,,,
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,5,48,9.6,73.30607142857146,5.643095238095238,3,1,0.0199203187250996,5.0,2.0,3.0,1.0,,14060,,,
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,67,22.333333333333332,55.45526315789476,10.244561403508772,0,0,0.019943019943019943,9.0,3.0,2.0,2.0,2.0,14061,,1.0,
0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,9,227,25.22222222222222,49.32015151515154,10.038821548821549,0,0,0.039101497504159734,8.0,19.0,12.0,10.0,3.0,14062,1.0,9.0,1.0
0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5,87,17.4,84.56531531531532,4.5281081081081105,0,0,0.03116883116883117,9.0,8.0,2.0,5.0,1.0,14063,,1.0,
0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,100,14.285714285714286,57.197590361445805,8.227056798623067,1,2,0.04247104247104247,8.0,4.0,4.0,7.0,,14064,,2.0,
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,87,17.4,46.69647368421056,10.522210526315792,0,0,0.035196687370600416,7.0,8.0,6.0,5.0,3.0,14065,1.0,1.0,
0,1,1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,12,288,24.0,55.344573170731735,10.632642276422764,0,0,0.02134986225895317,24.0,21.0,20.0,10.0,5.0,14066,,3.0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,219,18.25,71.71974309153715,7.251411917098448,2,0,0.047573739295908656,23.0,3.0,16.0,13.0,4.0,14067,,4.0,
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,15,321,21.4,60.25300000000003,9.525687943262412,4,0,0.09855618330194602,31.0,17.0,24.0,8.0,5.0,14068,3.0,14.0,1.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,90,22.5,75.74142857142859,7.911904761904761,0,0,0.05895691609977324,12.0,12.0,3.0,1.0,5.0,14069,,5.0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,263,32.875,55.57103084415587,12.68163961038961,1,0,0.03557312252964427,15.0,19.0,27.0,12.0,6.0,14070,2.0,3.0,
0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,18,449,24.944444444444443,39.77841958247578,12.391940605704207,1,0,0.0338849487785658,38.0,26.0,31.0,25.0,4.0,14071,6.0,2.0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,38,19.0,52.265000000000015,10.441111111111113,0,0,0.018867924528301886,5.0,1.0,2.0,2.0,1.0,14072,,,
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,63,21.0,67.0311904761905,8.547142857142859,0,0,0.02976190476190476,6.0,2.0,4.0,2.0,1.0,14073,,,1.0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,8,188,23.5,28.396315789473704,14.693045112781956,0,1,0.05708848715509039,8.0,10.0,16.0,13.0,1.0,14074,2.0,8.0,
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,80,40.0,59.1755263157895,14.445789473684211,0,0,0.007518796992481203,7.0,5.0,7.0,4.0,3.0,14075,2.0,,
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,89,22.25,61.421942771084346,9.847078313253014,1,0,0.015350877192982455,8.0,4.0,4.0,4.0,2.0,14076,,,
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,9,250,27.77777777777778,49.8706490134995,12.210436137071653,2,0,0.052466718872357085,15.0,14.0,17.0,13.0,2.0,14077,1.0,11.0,
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,41,13.666666666666666,72.45500000000001,6.134444444444444,2,0,0.014705882352941176,3.0,3.0,3.0,4.0,,14078,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,195,17.727272727272727,54.22134976525825,8.636267605633801,2,0,0.0326530612244898,12.0,14.0,12.0,8.0,4.0,14079,1.0,4.0,
0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,14,1100,78.57142857142857,52.80617056170563,13.374366543665442,0,1,0.036488027366020526,33.0,31.0,53.0,16.0,4.0,14080,,6.0,
0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,78,26.0,46.030716981132116,9.472301886792454,0,0,0.05913978494623656,9.0,10.0,10.0,5.0,1.0,14081,,1.0,
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,42,14.0,98.18958333333336,2.213750000000001,1,1,0.08982035928143713,5.0,4.0,,3.0,3.0,14082,,2.0,
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,9,141,15.666666666666666,59.67642500000002,8.817350000000001,0,0,0.029288702928870293,14.0,12.0,5.0,7.0,3.0,14083,,2.0,
1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,6,177,29.5,19.473755274261634,17.08506329113924,0,0,0.014828544949026877,14.0,11.0,15.0,15.0,1.0,14084,1.0,1.0,
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,55,55.0,36.91236842105266,17.551052631578944,0,0,0.06538461538461539,1.0,1.0,5.0,2.0,,14085,1.0,1.0,
0,0,0,1,0,0,1,0,0,2,0,1,0,1,1,0,0,0,0,12,228,19.0,57.417503085150145,8.82427807486631,1,0,0.028469750889679714,6.0,14.0,14.0,14.0,5.0,14086,,2.0,
0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,21,474,22.571428571428573,36.66238636363639,12.48185606060606,2,0,0.029342723004694836,30.0,22.0,36.0,55.0,4.0,14087,1.0,4.0,1.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,49,12.25,45.69727272727275,9.618181818181817,0,0,0.017064846416382253,2.0,4.0,8.0,6.0,,14088,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,30,10.0,94.3291847826087,1.5307608695652206,0,0,0.029850746268656716,5.0,2.0,1.0,1.0,,14089,,,
0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,5,93,18.6,52.50392857142859,10.283571428571431,1,0,0.03048780487804878,6.0,7.0,5.0,5.0,,14090,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,151,37.75,43.69141304347826,15.736014492753622,0,0,0.01532567049808429,12.0,7.0,13.0,10.0,1.0,14091,,1.0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,24,12.0,74.01500000000001,5.419999999999998,0,0,0.06306306306306306,3.0,2.0,2.0,3.0,1.0,14092,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,24,12.0,95.84945652173916,2.747173913043479,0,0,0.05263157894736842,3.0,,3.0,,,14093,2.0,,
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,72,18.0,73.75411290322583,6.822741935483872,0,0,0.027522935779816515,6.0,3.0,7.0,3.0,1.0,14094,,1.0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,32,32.0,63.49666666666667,11.110370370370372,0,0,0.006711409395973154,2.0,4.0,2.0,3.0,,14095,,,
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,43,21.5,51.29535714285717,10.452142857142857,0,0,0.037914691943127965,5.0,,1.0,1.0,1.0,14096,,,1.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,109,18.166666666666668,72.844435483871,6.949623655913978,0,0,0.028680688336520075,11.0,7.0,8.0,6.0,2.0,14097,,1.0,1.0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4,109,27.25,48.4249140893471,14.537525773195878,1,0,0.02702702702702703,7.0,7.0,14.0,7.0,3.0,14098,,3.0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,102,20.4,66.37108433734943,6.94753872633391,0,0,0.07261410788381743,11.0,8.0,5.0,2.0,,14099,1.0,2.0,
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,186,26.571428571428573,54.19821156773216,9.729817351598175,0,1,0.037578288100208766,11.0,9.0,15.0,7.0,1.0,14100,,,1.0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,190,19.0,52.00311111111111,10.030469135802466,1,1,0.012720156555772993,12.0,11.0,14.0,15.0,2.0,14101,,,2.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,70,14.0,70.63500000000002,10.860000000000003,0,0,0.029605263157894735,9.0,1.0,7.0,2.0,,14102,1.0,,
0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,11,219,19.90909090909091,64.70627158894649,8.229650259067359,0,0,0.011818181818181818,20.0,18.0,11.0,9.0,1.0,14103,,,
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,11,190,17.272727272727273,59.20629286880785,8.772825258573764,0,0,0.031545741324921134,13.0,9.0,18.0,7.0,5.0,14104,2.0,4.0,
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11,214,19.454545454545453,58.83713610089333,8.959821334734631,3,0,0.024390243902439025,23.0,11.0,12.0,4.0,1.0,14105,7.0,1.0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,48,24.0,-125.15607142857138,35.063571428571436,0,0,0.04285714285714286,3.0,4.0,1.0,2.0,,14106,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,26,13.0,95.84945652173916,2.747173913043479,0,0,0.08791208791208792,4.0,1.0,1.0,1.0,1.0,14107,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,122,15.25,67.53943688118812,6.975334158415844,2,0,0.020761245674740483,13.0,8.0,4.0,6.0,8.0,14108,,2.0,
0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,9,322,35.77777777777778,54.55095588235295,10.929656862745102,4,0,0.02821316614420063,20.0,16.0,25.0,17.0,6.0,14109,1.0,4.0,
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,68,17.0,54.20951271186442,9.362500000000004,0,0,0.01912568306010929,6.0,5.0,4.0,6.0,1.0,14110,,1.0,
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,198,22.0,67.10528209109732,7.23256211180124,0,0,0.06217616580310881,19.0,6.0,12.0,14.0,,14111,2.0,1.0,5.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40,40.0,57.242162162162174,14.467027027027026,0,0,0.010810810810810811,4.0,5.0,1.0,2.0,,14112,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,29,9.666666666666666,88.03333333333336,3.2162962962962993,0,0,0.020689655172413793,3.0,1.0,4.0,3.0,1.0,14113,1.0,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,35,8.75,58.505000000000024,7.583333333333332,0,0,0.09714285714285714,5.0,1.0,5.0,,,14114,1.0,1.0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,58,19.333333333333332,56.250333333333344,9.554000000000002,1,0,0.024054982817869417,7.0,2.0,2.0,3.0,2.0,14115,1.0,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,189,17.181818181818183,79.33840909090911,6.292272727272728,0,0,0.027210884353741496,20.0,13.0,13.0,6.0,1.0,14116,2.0,1.0,2.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,105,21.0,75.22387596899227,6.327906976744188,0,0,0.032719836400818,7.0,5.0,6.0,7.0,3.0,14117,1.0,1.0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,80,26.666666666666668,69.14136363636365,9.080909090909092,1,0,0.022727272727272728,9.0,3.0,6.0,4.0,1.0,14118,,,
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,34,17.0,67.79916666666671,7.156481481481482,0,0,0.012903225806451613,2.0,2.0,2.0,2.0,1.0,14119,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,116,23.2,74.01254945054947,7.457450549450552,1,0,0.027613412228796843,14.0,7.0,3.0,8.0,6.0,14120,2.0,,
0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,7,144,20.571428571428573,65.09913043478265,8.26062111801242,0,0,0.03645007923930269,14.0,3.0,5.0,3.0,3.0,14121,4.0,1.0,
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4,115,28.75,47.85076923076926,13.044230769230772,1,0,0.013377926421404682,7.0,4.0,12.0,9.0,2.0,14122,,2.0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,76,25.333333333333332,70.6972336065574,7.187008196721312,2,1,0.02040816326530612,10.0,3.0,3.0,3.0,,14123,,1.0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,43,21.5,58.09579268292684,10.248902439024391,0,0,0.012658227848101266,3.0,,5.0,2.0,2.0,14124,2.0,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,23,11.5,66.71862745098042,5.361176470588237,0,0,0.05714285714285714,3.0,1.0,,1.0,,14125,1.0,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,16,8.0,50.470769230769264,9.44923076923077,0,0,0.02564102564102564,1.0,1.0,1.0,,,14126,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,49,24.5,66.84727272727275,6.668181818181818,2,0,0.047619047619047616,4.0,2.0,4.0,3.0,1.0,14127,3.0,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,77,25.666666666666668,52.33940639269409,12.004109589041096,1,0,0.006802721088435374,8.0,2.0,5.0,7.0,,14128,1.0,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,180,25.714285714285715,55.93375000000003,10.426250000000003,2,0,0.0371900826446281,12.0,8.0,18.0,14.0,5.0,14129,,5.0,2.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,166,33.2,37.372413793103476,15.251034482758623,3,1,0.02463605823068309,8.0,12.0,15.0,23.0,,14130,1.0,1.0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,104,26.0,66.4384210526316,8.71263157894737,1,0,0.03501945525291829,8.0,5.0,9.0,8.0,,14131,2.0,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,35,17.5,66.5275,5.967500000000001,2,0,0.05714285714285714,2.0,,3.0,2.0,,14132,,2.0,
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,193,32.166666666666664,58.848563394683055,11.800092024539882,1,0,0.04241071428571429,8.0,9.0,28.0,8.0,2.0,14133,,4.0,
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,382,38.2,41.54047043010755,14.524758064516131,1,0,0.02188715953307393,25.0,16.0,34.0,32.0,4.0,14134,3.0,6.0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,270,27.0,69.78800000000001,9.736,0,0,0.0213089802130898,36.0,21.0,18.0,13.0,8.0,14135,,2.0,
